## Benchmark with 150994944 rows (2^27 primary, 2^24 secondary)
## Keys (expected to be unique) taken from keys.bin
# p_log_entries = 27
# s_log_entries = 24
###
table,operation,positive_ratio,rw,pbs,sbs,0.5,0.6,0.7,0.75,0.8,0.85,0.9,0.95
cuckoo,fop, 0.5,32, 32,  0, 122.238541, 133.309036, 144.252731, 149.626938, 155.231903, 161.038742, 167.251755, 174.720413
cuckoo,fop,0.75,32, 32,  0, 132.294708, 132.258377, 132.328201, 132.279984, 138.185318, 144.201935, 150.928268, 159.023300
cuckoo,fop,   1,32, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,find,   0,64, 32, 16, 20.569906, 20.471399, 23.555239, 25.067692, 26.872589, 28.881165, 30.661221, nan
iceberg,find, 0.5,64, 32, 16, 21.252653, 21.710234, 22.742771, 23.755827, 25.099264, 26.679962, 28.360088, nan
iceberg,find,0.75,64, 32, 16, 21.281384, 21.607630, 22.198265, 22.827827, 23.689217, 24.794521, 26.085377, nan
iceberg,find,   1,64, 32, 16, 21.231270, 21.492487, 21.646950, 21.890247, 22.289818, 22.919987, 23.688192, nan
iceberg,find,   0,64, 32, 16, 21.314560, 21.906431, 23.570637, 25.068800, 26.888601, 28.830881, 30.682728, nan
iceberg,find, 0.5,64, 32, 16, 21.260494, 21.723341, 22.736282, 23.755207, 25.090048, 26.689331, 28.355585, nan
iceberg,find,0.75,64, 32, 16, 21.282406, 21.613363, 22.195610, 22.831104, 23.696178, 24.812389, 26.085377, nan
iceberg,find,   1,64, 32, 16, 21.307392, 21.495060, 21.659649, 21.891218, 22.293301, 22.917734, 23.692287, nan
iceberg,find,   0,64, 32, 16, 21.231840, 21.915718, 23.565517, 25.075098, 26.885529, 28.844204, 30.678427, nan
iceberg,find, 0.5,64, 32, 16, 21.297434, 21.726400, 22.743078, 23.767654, 25.094759, 26.695065, 28.353542, nan
iceberg,find,0.75,64, 32, 16, 21.312922, 21.609056, 22.194790, 22.823181, 23.697613, 24.831219, 26.072474, nan
iceberg,find,   1,64, 32, 16, 21.292442, 21.499058, 21.651661, 21.892916, 22.294508, 22.908724, 23.715225, nan
iceberg,find,   0,64, 32, 16, 21.298382, 21.908672, 23.574322, 25.067316, 26.876312, 28.835840, 30.680454, nan
iceberg,find, 0.5,64, 32, 16, 21.313946, 21.722111, 22.747322, 23.758291, 25.099878, 26.691380, 28.350056, nan
iceberg,find,0.75,64, 32, 16, 21.310055, 21.606625, 22.194790, 22.825779, 23.703552, 24.819508, 26.083328, nan
iceberg,find,   1,64, 32, 16, 21.225882, 21.501951, 21.650023, 21.886976, 22.288179, 22.928385, 23.700069, nan
iceberg,find,   0,64, 32, 16, 21.289984, 21.907047, 23.569613, 25.066292, 26.880991, 28.809422, 30.668453, nan
iceberg,find, 0.5,64, 32, 16, 21.275852, 21.717812, 22.744896, 23.755718, 25.142477, 26.676632, 28.347828, nan
iceberg,find,0.75,64, 32, 16, 21.306368, 21.611111, 22.184755, 22.828480, 23.690649, 24.822330, 26.073908, nan
iceberg,find,   1,64, 32, 16, 21.231821, 21.504000, 21.646746, 21.904385, 22.289614, 22.919987, 23.681881, nan
iceberg,find,   0,64, 32, 16, 21.233843, 21.917082, 23.558964, 25.073460, 26.872833, 28.832083, 30.676584, nan
iceberg,find, 0.5,64, 32, 16, 21.254963, 21.734400, 22.753010, 23.767923, 25.089434, 26.694452, 28.350872, nan
iceberg,find,0.75,64, 32, 16, 21.228134, 21.618483, 22.192122, 22.833979, 23.703737, 24.828928, 26.077536, nan
iceberg,find,   1,64, 32, 16, 21.210712, 21.499130, 21.652319, 21.902920, 22.293505, 22.915482, 23.705248, nan
iceberg,find,   0,64, 32, 16, 21.321934, 21.910990, 23.580225, 25.071003, 26.881216, 28.836615, 30.677402, nan
iceberg,find, 0.5,64, 32, 16, 21.239809, 21.724979, 22.742016, 23.765209, 25.093939, 26.682983, 28.341248, nan
iceberg,find,0.75,64, 32, 16, 21.290188, 21.601484, 22.194836, 22.828032, 23.698431, 24.828928, 26.071655, nan
iceberg,find,   1,64, 32, 16, 21.235750, 21.491302, 21.656166, 21.894764, 22.296780, 22.925722, 23.706009, nan
iceberg,find,   0,64, 32, 16, 21.307598, 21.909710, 23.569778, 25.051128, 26.875143, 28.832357, 30.677811, nan
iceberg,find, 0.5,64, 32, 16, 21.241037, 21.714739, 22.737913, 23.763968, 25.091686, 26.680063, 28.340622, nan
iceberg,find,0.75,64, 32, 16, 21.301863, 21.652493, 22.189260, 22.814720, 23.699661, 24.803123, 26.071655, nan
iceberg,find,   1,64, 32, 16, 21.225063, 21.489050, 21.651867, 21.889843, 22.295961, 22.901608, 23.714611, nan
iceberg,find,   0,64, 32, 16, 21.294970, 21.899878, 23.564697, 25.069979, 26.887020, 28.839731, 30.687231, nan
iceberg,find, 0.5,64, 32, 16, 21.307186, 21.716225, 22.745703, 23.765402, 25.089024, 26.685032, 28.346539, nan
iceberg,find,0.75,64, 32, 16, 21.287321, 21.607014, 22.196301, 22.877184, 23.701286, 24.821964, 26.080872, nan
iceberg,find,   1,64, 32, 16, 21.286707, 21.505842, 21.639988, 21.904589, 22.296986, 22.919743, 23.692493, nan
iceberg,find,   0,64, 32, 16, 21.273806, 21.913189, 23.566540, 25.066292, 26.872013, 28.839481, 30.690714, nan
iceberg,find, 0.5,64, 32, 16, 21.325005, 21.721088, 22.736897, 23.758438, 25.091661, 26.687693, 28.349850, nan
iceberg,find,0.75,64, 32, 16, 21.214413, 21.602497, 22.199297, 22.821274, 23.687986, 24.795750, 26.071655, nan
iceberg,find,   1,64, 32, 16, 21.247967, 21.496212, 21.653503, 21.889637, 22.298010, 22.895557, 23.723213, nan
iceberg,put,,64, 32, 16, 32.751411, 39.337421, 46.057060, 49.630821, 53.387341, 57.346874, 61.484291, nan
iceberg,put,,64, 32, 16, 32.747543, 39.354408, 46.041119, 49.645363, 53.389324, 57.388855, 61.487511, nan
iceberg,put,,64, 32, 16, 32.756588, 39.329174, 46.048531, 49.629677, 53.403297, 57.344414, 61.486408, nan
iceberg,put,,64, 32, 16, 32.732159, 39.352318, 46.064846, 49.648663, 53.397724, 57.343792, 61.499645, nan
iceberg,put,,64, 32, 16, 32.750900, 39.324703, 46.109489, 49.635807, 53.388927, 57.338268, 61.502514, nan
iceberg,put,,64, 32, 16, 32.752541, 39.324512, 46.062592, 49.631905, 53.403034, 57.337292, 61.484234, nan
iceberg,put,,64, 32, 16, 32.754330, 39.327538, 46.053406, 49.628876, 53.410206, 57.342430, 61.548546, nan
iceberg,put,,64, 32, 16, 32.706562, 39.333519, 46.026833, 49.637993, 53.380859, 57.341362, 61.490051, nan
iceberg,put,,64, 32, 16, 32.761055, 39.345196, 46.035149, 49.652981, 53.400429, 57.341389, 61.485878, nan
iceberg,put,,64, 32, 16, 32.731224, 39.331512, 46.053841, 49.635326, 53.394844, 57.325977, 61.485077, nan
iceberg,fop,   0,64, 32, 16, 52.502552, 54.455132, 57.296898, 58.909538, 60.747192, 62.748878, 64.995331, nan
iceberg,fop, 0.5,64, 32, 16, 39.049767, 41.710236, 44.494850, 46.118172, 47.934719, 49.966938, 52.193550, nan
iceberg,fop,0.75,64, 32, 16, 39.600983, 39.596325, 39.599117, 39.598675, 41.426739, 43.454918, 45.682487, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.857002, 54.455505, 57.288643, 58.910347, 60.744987, 62.766895, 64.985344, nan
iceberg,fop, 0.5,64, 32, 16, 39.035225, 41.643417, 44.489868, 46.101707, 47.932888, 49.956261, 52.191845, nan
iceberg,fop,0.75,64, 32, 16, 39.598618, 39.597130, 39.598747, 39.593010, 41.422646, 43.448933, 45.677216, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.858093, 54.459778, 57.297363, 58.911755, 60.726337, 62.751537, 64.985092, nan
iceberg,fop, 0.5,64, 32, 16, 39.033443, 41.642433, 44.534271, 46.111401, 47.929085, 49.961651, 52.189796, nan
iceberg,fop,0.75,64, 32, 16, 39.595833, 39.595432, 39.592964, 39.598419, 41.420731, 43.453026, 45.673473, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.850853, 54.461029, 57.295258, 58.926918, 60.745930, 62.824860, 65.000648, nan
iceberg,fop, 0.5,64, 32, 16, 39.043072, 41.652256, 44.490551, 46.125893, 47.936436, 49.959728, 52.182442, nan
iceberg,fop,0.75,64, 32, 16, 39.601429, 39.601868, 39.601601, 39.597927, 41.422646, 43.460270, 45.681664, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.862938, 54.459877, 57.297585, 58.923012, 60.746956, 62.765129, 65.081779, nan
iceberg,fop, 0.5,64, 32, 16, 39.045734, 41.647316, 44.499584, 46.109489, 47.937149, 49.958298, 52.189056, nan
iceberg,fop,0.75,64, 32, 16, 39.607319, 39.597878, 39.605263, 39.598289, 41.427021, 43.453644, 45.683510, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.862984, 54.468281, 57.304268, 58.911652, 60.743950, 62.773323, 64.999222, nan
iceberg,fop, 0.5,64, 32, 16, 39.040077, 41.658852, 44.492264, 46.117935, 47.937538, 49.966492, 52.193897, nan
iceberg,fop,0.75,64, 32, 16, 39.602791, 39.601765, 39.604225, 39.599361, 41.426739, 43.455078, 45.679676, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.852135, 54.479259, 57.303284, 58.931854, 60.740807, 62.784508, 64.986450, nan
iceberg,fop, 0.5,64, 32, 16, 39.032631, 41.655907, 44.480309, 46.120552, 47.921764, 49.971001, 52.177513, nan
iceberg,fop,0.75,64, 32, 16, 39.595078, 39.605698, 39.593483, 39.606129, 41.421947, 43.461895, 45.678272, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.855568, 54.445534, 57.288292, 58.904167, 60.722790, 62.766064, 64.990013, nan
iceberg,fop, 0.5,64, 32, 16, 39.032230, 41.651211, 44.484447, 46.105324, 47.932213, 49.961781, 52.185047, nan
iceberg,fop,0.75,64, 32, 16, 39.590748, 39.598969, 39.594185, 39.598080, 41.416161, 43.457367, 45.679554, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.858021, 54.450848, 57.294231, 58.962536, 60.739624, 62.760834, 65.015221, nan
iceberg,fop, 0.5,64, 32, 16, 39.249920, 41.633598, 44.477943, 46.114624, 47.929958, 49.965279, 52.229542, nan
iceberg,fop,0.75,64, 32, 16, 39.595215, 39.595715, 39.594189, 39.594612, 41.425102, 43.450161, 45.684532, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 32, 16, 51.845531, 54.452221, 57.295692, 58.917927, 60.741020, 62.780823, 64.998604, nan
iceberg,fop, 0.5,64, 32, 16, 39.032833, 41.658642, 44.480339, 46.110741, 47.934711, 49.963860, 52.189251, nan
iceberg,fop,0.75,64, 32, 16, 39.593609, 39.590912, 39.593189, 39.594463, 41.423470, 43.444244, 45.672649, nan
iceberg,fop,   1,64, 32, 16, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,find,   0,64, 32,  0, 19.388186, 19.467712, 19.582361, 20.334860, 21.626265, 23.952589, 28.179865, 35.807713
cuckoo,find, 0.5,64, 32,  0, 19.253721, 19.208805, 19.397793, 19.743336, 20.413031, 21.695284, 24.044607, 28.346981
cuckoo,find,0.75,64, 32,  0, 19.238298, 19.188274, 19.252634, 19.414221, 19.762970, 20.448231, 21.745331, 24.167795
cuckoo,find,   1,64, 32,  0, 19.246616, 19.177677, 19.115828, 19.089203, 19.115391, 19.192831, 19.424870, 19.931545
cuckoo,find,   0,64, 32,  0, 19.253632, 19.258368, 19.674520, 20.343399, 21.625036, 23.971432, 28.165735, 35.826485
cuckoo,find, 0.5,64, 32,  0, 19.240320, 19.215975, 19.392647, 19.746202, 20.416103, 21.696716, 24.040857, 28.371557
cuckoo,find,0.75,64, 32,  0, 19.245876, 19.193037, 19.254305, 19.426510, 19.818291, 20.453581, 21.743820, 24.186674
cuckoo,find,   1,64, 32,  0, 19.242393, 19.174444, 19.105804, 19.113977, 19.111731, 19.196518, 19.423176, 19.943424
cuckoo,find,   0,64, 32,  0, 19.251406, 19.252018, 19.671040, 20.342989, 21.636301, 23.955046, 28.185190, 35.817471
cuckoo,find, 0.5,64, 32,  0, 19.243828, 19.212711, 19.385960, 19.740833, 20.428141, 21.702164, 24.049595, 28.383230
cuckoo,find,0.75,64, 32,  0, 19.240993, 19.193855, 19.254240, 19.407463, 19.770163, 20.443129, 21.747719, 24.183340
cuckoo,find,   1,64, 32,  0, 19.248743, 19.164186, 19.163353, 19.093708, 19.116238, 19.188940, 19.412786, 19.928679
cuckoo,find,   0,64, 32,  0, 19.247290, 19.243214, 19.656090, 20.338413, 21.612133, 24.043724, 28.170034, 35.795353
cuckoo,find, 0.5,64, 32,  0, 19.247923, 19.205196, 19.389818, 19.732071, 20.422834, 21.695284, 24.038124, 28.365824
cuckoo,find,0.75,64, 32,  0, 19.252430, 19.195904, 19.251610, 19.415449, 19.770548, 20.438400, 21.756313, 24.181492
cuckoo,find,   1,64, 32,  0, 19.248333, 19.177471, 19.116179, 19.097383, 19.121357, 19.197338, 19.435726, 19.942400
cuckoo,find,   0,64, 32,  0, 19.250996, 19.255297, 19.665037, 20.340256, 21.620461, 23.960167, 28.155085, 35.789238
cuckoo,find, 0.5,64, 32,  0, 19.244646, 19.212288, 19.387188, 19.743711, 20.419788, 21.697741, 24.031231, 28.371353
cuckoo,find,0.75,64, 32,  0, 19.250586, 19.198566, 19.255705, 19.421413, 19.768730, 20.451534, 21.751194, 24.187084
cuckoo,find,   1,64, 32,  0, 19.242189, 19.167233, 19.103539, 19.095526, 19.108044, 19.189972, 19.421606, 19.935436
cuckoo,find,   0,64, 32,  0, 19.247719, 19.255297, 19.657248, 20.339712, 21.621555, 24.010599, 28.151602, 35.807640
cuckoo,find, 0.5,64, 32,  0, 19.243622, 19.220224, 19.388172, 19.745792, 20.414055, 21.704327, 24.048845, 28.379955
cuckoo,find,0.75,64, 32,  0, 19.243795, 19.192013, 19.248539, 19.417702, 19.766701, 20.448256, 21.755085, 24.174643
cuckoo,find,   1,64, 32,  0, 19.457836, 19.164776, 19.094118, 19.092947, 19.129063, 19.190374, 19.412582, 19.925402
cuckoo,find,   0,64, 32,  0, 19.248333, 19.253862, 19.680870, 20.340134, 21.620577, 23.967949, 28.170444, 35.817295
cuckoo,find, 0.5,64, 32,  0, 19.243828, 19.218433, 19.447681, 19.733299, 20.427647, 21.708826, 24.053146, 28.377087
cuckoo,find,0.75,64, 32,  0, 19.244032, 19.201229, 19.266100, 19.416058, 19.774874, 20.457499, 21.751808, 24.193638
cuckoo,find,   1,64, 32,  0, 19.247309, 19.184435, 19.099648, 19.106815, 19.112331, 19.189964, 19.423027, 19.940224
cuckoo,find,   0,64, 32,  0, 19.247719, 19.243418, 19.663668, 20.331112, 21.615002, 23.954426, 28.161022, 35.809486
cuckoo,find, 0.5,64, 32,  0, 19.249971, 19.201843, 19.395380, 19.731865, 20.414669, 21.695284, 24.030361, 28.382822
cuckoo,find,0.75,64, 32,  0, 19.235840, 19.188684, 19.242393, 19.419544, 19.761356, 20.501299, 21.740953, 24.171314
cuckoo,find,   1,64, 32,  0, 19.237555, 19.165388, 19.099239, 19.097740, 19.108456, 19.197338, 19.423231, 19.934822
cuckoo,find,   0,64, 32,  0, 19.255156, 19.243622, 19.661247, 20.350771, 21.636505, 23.968357, 28.183964, 35.826485
cuckoo,find, 0.5,64, 32,  0, 19.239731, 19.206169, 19.385754, 19.739239, 20.415539, 21.699175, 24.045979, 28.362137
cuckoo,find,0.75,64, 32,  0, 19.240551, 19.188736, 19.246075, 19.419699, 19.759386, 20.460339, 21.754675, 24.200602
cuckoo,find,   1,64, 32,  0, 19.245056, 19.177677, 19.097017, 19.151207, 19.109951, 19.194061, 19.423027, 19.953472
cuckoo,find,   0,64, 32,  0, 19.255909, 19.251974, 19.670221, 20.338688, 21.626675, 23.963444, 28.175360, 35.805840
cuckoo,find, 0.5,64, 32,  0, 19.245876, 19.211468, 19.395584, 19.738483, 20.413088, 21.695488, 24.043520, 28.378113
cuckoo,find,0.75,64, 32,  0, 19.248262, 19.195494, 19.243008, 19.409466, 19.767500, 20.444569, 21.740742, 24.177254
cuckoo,find,   1,64, 32,  0, 19.242393, 19.179930, 19.100006, 19.098011, 19.102924, 19.204109, 19.427122, 19.934994
cuckoo,put,,64, 32,  0, 29.255487, 34.973156, 40.776958, 43.801010, 47.012310, 50.492931, 54.662762, 60.541847
cuckoo,put,,64, 32,  0, 29.201908, 34.982357, 40.774681, 43.777496, 47.000782, 50.496223, 54.658051, 60.544060
cuckoo,put,,64, 32,  0, 29.203884, 34.975559, 40.761757, 43.779915, 47.004700, 50.544437, 54.669971, 60.551685
cuckoo,put,,64, 32,  0, 29.204479, 34.981270, 40.790276, 43.805721, 47.017670, 50.508595, 54.687538, 60.574444
cuckoo,put,,64, 32,  0, 29.211941, 34.967346, 40.779778, 43.783989, 46.999550, 50.505409, 54.665215, 60.553711
cuckoo,put,,64, 32,  0, 29.205301, 34.973961, 40.820190, 43.797150, 47.001446, 50.494473, 54.679585, 60.545052
cuckoo,put,,64, 32,  0, 29.207764, 34.961861, 40.775116, 43.777077, 47.013485, 50.573513, 54.669941, 60.547169
cuckoo,put,,64, 32,  0, 29.207962, 34.980709, 40.777115, 43.811226, 46.993568, 50.491188, 54.650921, 60.592762
cuckoo,put,,64, 32,  0, 29.211491, 34.974926, 40.774456, 43.801247, 47.002010, 50.497753, 54.948692, 60.570446
cuckoo,put,,64, 32,  0, 29.217426, 34.958336, 40.770969, 43.789173, 47.007130, 50.484154, 54.663170, 60.534985
cuckoo,fop,   0,64, 32,  0, 165.503784, 178.312622, 191.288406, 197.799530, 204.539291, 211.563568, 219.241989, 228.525681
cuckoo,fop, 0.5,64, 32,  0, 126.201035, 139.488586, 152.618118, 159.139908, 165.886383, 172.986862, 180.658188, 189.989700
cuckoo,fop,0.75,64, 32,  0, 138.826614, 138.810989, 138.822372, 138.829193, 145.770050, 153.078583, 160.979218, 170.562164
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.455612, 178.327789, 191.243698, 197.834335, 204.505157, 211.481232, 219.265717, 228.514206
cuckoo,fop, 0.5,64, 32,  0, 126.465172, 139.479416, 152.580124, 159.160446, 165.914627, 173.003494, 180.652191, 189.913910
cuckoo,fop,0.75,64, 32,  0, 138.790527, 138.825974, 138.780548, 138.822952, 145.742340, 153.046066, 160.941101, 170.559280
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.434601, 178.320221, 191.272110, 197.758179, 204.453171, 211.527908, 219.214874, 228.527100
cuckoo,fop, 0.5,64, 32,  0, 126.083420, 139.426605, 152.523529, 159.110779, 165.852859, 172.903854, 180.645462, 189.957855
cuckoo,fop,0.75,64, 32,  0, 138.787430, 138.776779, 138.766495, 138.746933, 145.742233, 153.074295, 160.998001, 170.455276
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.468567, 178.311981, 191.241028, 197.763321, 204.454300, 211.541595, 219.183960, 228.529419
cuckoo,fop, 0.5,64, 32,  0, 126.106445, 139.408600, 152.487076, 159.101181, 165.859756, 172.933929, 180.614090, 189.993195
cuckoo,fop,0.75,64, 32,  0, 138.751617, 138.787064, 138.823456, 138.795883, 145.751846, 153.040283, 160.946976, 170.502350
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.459015, 178.366959, 191.213333, 197.745239, 204.579773, 211.570267, 219.197510, 228.554764
cuckoo,fop, 0.5,64, 32,  0, 126.071632, 139.421310, 152.554337, 159.167892, 165.848404, 172.872131, 180.622589, 189.940552
cuckoo,fop,0.75,64, 32,  0, 138.784592, 138.797684, 138.781952, 138.755920, 145.763535, 153.030243, 160.936722, 170.500046
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.437454, 178.324677, 191.233032, 197.751846, 204.492081, 211.533417, 219.223358, 228.588135
cuckoo,fop, 0.5,64, 32,  0, 126.107033, 139.443817, 152.493439, 159.139328, 165.921600, 172.957504, 180.627228, 189.920441
cuckoo,fop,0.75,64, 32,  0, 138.735565, 138.802002, 138.733612, 138.770874, 145.910431, 153.001068, 160.951294, 170.470245
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.537201, 178.375824, 191.237762, 197.785187, 204.475769, 211.592529, 219.153488, 228.540451
cuckoo,fop, 0.5,64, 32,  0, 126.117065, 139.447342, 152.573639, 159.104385, 165.849747, 172.946625, 180.603790, 189.944412
cuckoo,fop,0.75,64, 32,  0, 138.750763, 138.746262, 138.746536, 138.776199, 145.770508, 153.005966, 160.968140, 170.514679
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.424530, 178.348907, 191.202713, 197.771271, 204.498337, 211.603668, 219.192139, 228.532501
cuckoo,fop, 0.5,64, 32,  0, 126.145119, 139.480362, 152.524414, 159.091309, 165.883102, 172.935379, 180.613190, 189.916016
cuckoo,fop,0.75,64, 32,  0, 138.771088, 138.781097, 138.771362, 138.801193, 145.742645, 152.973206, 160.937775, 170.556015
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.462311, 178.343475, 191.277451, 197.796860, 204.512039, 211.539154, 219.169846, 228.569168
cuckoo,fop, 0.5,64, 32,  0, 126.120560, 139.444641, 152.523682, 159.143448, 165.892303, 172.937820, 180.603912, 189.917877
cuckoo,fop,0.75,64, 32,  0, 138.821625, 138.762054, 138.765671, 138.742584, 145.723419, 153.067108, 160.977386, 170.505630
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 32,  0, 165.452438, 178.326950, 191.237732, 197.860916, 204.462479, 211.606323, 219.163727, 228.537994
cuckoo,fop, 0.5,64, 32,  0, 126.098892, 139.453033, 152.546951, 159.105103, 165.853790, 172.962402, 180.592636, 189.931519
cuckoo,fop,0.75,64, 32,  0, 138.787048, 138.768402, 138.749313, 138.758575, 145.736237, 153.035965, 160.949020, 170.485611
cuckoo,fop,   1,64, 32,  0, nan, nan, nan, nan, nan, nan, nan, nan
